iyear,region,region_txt,city,crit1,crit2,crit3,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,nkill,nwound
1992,3,South America,San Juan de Arama,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,9.0
1992,3,South America,Villavicencio district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,8.0,2.0
1992,3,South America,Cusco,1,1,1,2,Armed Assault,3,Police,5,Firearms,5.0,0.0
1992,3,South America,Villavicencio,1,1,1,3,Bombing/Explosion,3,Police,5,Firearms,9.0,5.0
1992,3,South America,Villavicencio district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
1992,3,South America,Doncello,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,2.0
1992,3,South America,Charta,1,1,1,7,Facility/Infrastructure Attack,21,Utilities,5,Firearms,0.0,0.0
1992,3,South America,Arboletes,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,5.0,0.0
1992,3,South America,Doncello,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,15.0,12.0
1992,3,South America,Unknown,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,31.0,0.0
1992,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,8.0,0.0
1992,3,South America,Ginebra,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,12.0,0.0
1994,3,South America,Chameza,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
1994,3,South America,Florian,1,1,1,2,Armed Assault,3,Police,6,Explosives,2.0,3.0
1994,3,South America,Medellin,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1994,3,South America,Casuarito,1,1,1,2,Armed Assault,3,Police,5,Firearms,3.0,6.0
1994,3,South America,Cali,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,0.0,0.0
1994,3,South America,Upoa,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
1994,3,South America,Oiba,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),5,Firearms,0.0,0.0
1994,3,South America,Loma Linda,1,1,1,6,Hostage Taking (Kidnapping),8,Educational Institution,5,Firearms,0.0,0.0
1994,3,South America,Pajarito,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1994,3,South America,Medellin,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,0.0
1994,3,South America,Calera,1,1,1,2,Armed Assault,1,Business,8,Incendiary,0.0,0.0
1994,3,South America,Calera,1,1,1,2,Armed Assault,1,Business,8,Incendiary,0.0,0.0
1994,3,South America,Calera,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
1994,3,South America,Solano,1,1,1,2,Armed Assault,3,Police,8,Incendiary,0.0,0.0
1994,3,South America,Curalito,1,1,1,2,Armed Assault,1,Business,8,Incendiary,0.0,0.0
1994,3,South America,Manaure,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,2.0
1994,3,South America,Unknown,1,1,1,1,Assassination,2,Government (General),5,Firearms,0.0,1.0
1994,3,South America,Cali,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,0.0,1.0
1994,3,South America,Cali,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,0.0,0.0
1994,3,South America,Soacha,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,0.0
1995,3,South America,San Jose del Guaviare,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,4.0
1995,3,South America,Caicedo district,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,15.0
1995,3,South America,Caicedo,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
1995,3,South America,Valle De San Miguel,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
1995,3,South America,Ituango,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,14.0,0.0
1995,3,South America,Bogota,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1995,3,South America,Bogota,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1995,3,South America,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,1.0
1995,3,South America,Guayabetal,1,1,1,2,Armed Assault,19,Transportation,5,Firearms,2.0,0.0
1995,3,South America,Bogota,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,1.0
1995,3,South America,Medellin,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,29.0,200.0
1995,3,South America,Unknown,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
1995,3,South America,Pensilvania,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),5,Firearms,0.0,3.0
1995,3,South America,Bogota,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
1995,3,South America,Beltran,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,0.0,0.0
1995,3,South America,Carepa district,1,1,1,2,Armed Assault,1,Business,5,Firearms,17.0,0.0
1995,3,South America,Bucaramanga,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1995,3,South America,Apartado,1,1,1,2,Armed Assault,1,Business,5,Firearms,24.0,5.0
1995,3,South America,Miraflores,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,0.0
1995,3,South America,Anolaima,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
1995,3,South America,Cali,1,1,1,3,Bombing/Explosion,3,Police,5,Firearms,0.0,0.0
1995,3,South America,Popayan,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,0.0
1995,3,South America,Buenaventura district,1,1,1,1,Assassination,1,Business,5,Firearms,5.0,0.0
1996,3,South America,Unguia,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
1996,3,South America,Tolu,1,1,1,3,Bombing/Explosion,16,Telecommunication,6,Explosives,3.0,5.0
1996,3,South America,Belalcazar,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
1996,3,South America,Carepa,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,11.0,1.0
1996,3,South America,Chalan,1,1,1,3,Bombing/Explosion,3,Police,5,Firearms,11.0,0.0
1996,3,South America,Barrancabermeja,1,1,1,1,Assassination,3,Police,5,Firearms,1.0,0.0
1996,3,South America,Unknown,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,0.0,6.0
1996,3,South America,Miraflores,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,0.0
1996,3,South America,San Jose Del Fragua,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,5.0,3.0
1996,3,South America,Apartado,1,1,1,1,Assassination,2,Government (General),6,Explosives,1.0,9.0
1996,3,South America,Alto de Mulatos,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,7.0,0.0
1996,3,South America,Uraba,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,9.0,1.0
1996,3,South America,Unknown,1,1,1,1,Assassination,1,Business,5,Firearms,2.0,0.0
1996,3,South America,Dagua,1,1,1,7,Facility/Infrastructure Attack,1,Business,5,Firearms,0.0,0.0
1996,3,South America,Uraba,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,1.0,3.0
1996,3,South America,Unknown,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
1996,3,South America,El Paujil,1,1,1,1,Assassination,2,Government (General),5,Firearms,2.0,0.0
1996,3,South America,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
1996,3,South America,Quetame,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,0.0
1996,3,South America,Apartado,1,1,1,2,Armed Assault,14,Private Citizens & Property,9,Melee,1.0,0.0
1996,3,South America,Peque,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,3.0
1996,3,South America,Unknown,1,1,1,2,Armed Assault,1,Business,8,Incendiary,0.0,15.0
1996,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1996,3,South America,Guachucal,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1996,3,South America,Unknown,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
1996,3,South America,Piedras Blancas,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,0.0
1996,3,South America,Apartado,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,3.0,0.0
1996,3,South America,Apartado,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,3.0,0.0
1996,3,South America,Sincelejo district,1,1,1,2,Armed Assault,1,Business,5,Firearms,4.0,0.0
1996,3,South America,Valledupar,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,4.0
1996,3,South America,Urrao,1,1,1,2,Armed Assault,3,Police,5,Firearms,4.0,0.0
1996,3,South America,Currulao,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,5.0,0.0
1997,3,South America,Currulao,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,9.0,6.0
1997,3,South America,Barbacoas,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4.0,2.0
1997,3,South America,Anapoima,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,4.0,0.0
1997,3,South America,Bello,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Apartado,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1997,3,South America,San Luis,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,8.0,0.0
1997,3,South America,Canasgordas,1,1,1,1,Assassination,14,Private Citizens & Property,9,Melee,1.0,0.0
1997,3,South America,Unknown,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1997,3,South America,Unknown,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
1997,3,South America,Sabanalarga,1,1,1,1,Assassination,3,Police,5,Firearms,1.0,0.0
1997,3,South America,Arauquita,1,1,1,2,Armed Assault,1,Business,5,Firearms,0.0,0.0
1997,3,South America,Villeta,1,1,1,1,Assassination,2,Government (General),5,Firearms,3.0,0.0
1997,3,South America,San Carlos district,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,1.0,0.0
1997,3,South America,El Cerrito district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
1997,3,South America,San Miguel,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,24.0,5.0
1997,3,South America,Unknown,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,7.0,0.0
1997,3,South America,Yari,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,9.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,0.0,1.0
1997,3,South America,Alban,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,3.0,0.0
1997,3,South America,Cienaga district,1,1,1,2,Armed Assault,14,Private Citizens & Property,8,Incendiary,0.0,0.0
1997,3,South America,Uribe,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,13.0
1997,3,South America,El Parador del Cuslana,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1997,3,South America,San Juan de Arama district,1,1,1,2,Armed Assault,3,Police,5,Firearms,17.0,0.0
1997,3,South America,Leiva,1,1,1,2,Armed Assault,3,Police,5,Firearms,1.0,3.0
1997,3,South America,Puerto Rico,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,6.0,5.0
1997,3,South America,Caicedo,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,14.0,5.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,19,Transportation,8,Incendiary,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
1997,3,South America,Puerto Rico,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
1997,3,South America,Medellin,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
1997,3,South America,Unknown,1,1,1,2,Armed Assault,1,Business,8,Incendiary,0.0,0.0
1997,3,South America,Villeta district,1,1,1,6,Hostage Taking (Kidnapping),1,Business,5,Firearms,0.0,0.0
1997,3,South America,Currulao,1,1,1,2,Armed Assault,1,Business,8,Incendiary,2.0,0.0
1997,2,Central America & Caribbean,Boca de Cupe,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,1.0,3.0
1997,3,South America,Calarca,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,3.0
1997,3,South America,Apartado,1,1,1,1,Assassination,1,Business,9,Melee,3.0,0.0
1997,3,South America,Mesetas,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
1997,3,South America,Unknown,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
1997,3,South America,Unknown,1,1,1,1,Assassination,14,Private Citizens & Property,5,Firearms,1.0,0.0
1998,3,South America,San Jose,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
1998,3,South America,Miraflores,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
1998,3,South America,Unknown,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,2.0
1998,3,South America,Cupiagua,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,3.0
1998,3,South America,Barrancabermeja,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,1.0
1998,3,South America,La Pesquera,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1998,3,South America,Unknown,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1998,3,South America,Saravena district,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1998,3,South America,Albania,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,2.0,5.0
1998,3,South America,Puerto Asis,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,6.0,4.0
1999,3,South America,Medellin,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,0.0,0.0
1999,3,South America,Tame,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,4.0
1999,3,South America,Hato Corozal,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
1999,3,South America,El Boqueron,1,1,1,2,Armed Assault,3,Police,5,Firearms,2.0,0.0
1999,3,South America,Labateca,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
1999,3,South America,Unknown,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,10.0,0.0
1999,3,South America,Bogota,1,1,1,2,Armed Assault,4,Military,5,Firearms,5.0,2.0
1999,3,South America,Medellin,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,6.0,30.0
1999,3,South America,Jagua de Ibirico,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
1999,3,South America,Medellin,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,0.0,6.0
1999,3,South America,Medellin district,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
1999,3,South America,Jurado,1,1,1,8,Unarmed Assault,3,Police,2,Chemical,65.0,0.0
1999,3,South America,Piendamo district,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,0.0,0.0
1999,3,South America,Cubara district,1,1,1,8,Unarmed Assault,3,Police,2,Chemical,0.0,0.0
1999,3,South America,La Hormiga,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4.0,24.0
2000,3,South America,Unknown,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
2000,3,South America,Puerto Rico district,1,1,1,2,Armed Assault,3,Police,5,Firearms,0.0,0.0
2000,3,South America,Bogota,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,1.0,6.0
2000,3,South America,Arauquita,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
2000,3,South America,Unknown,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
2000,3,South America,Puerto Asis,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,4.0
2000,3,South America,Dagua,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,1.0
2000,3,South America,Bogota,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,8,Incendiary,0.0,1.0
2000,3,South America,Bogota,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,8,Incendiary,0.0,0.0
2000,3,South America,Bogota,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,8,Incendiary,0.0,0.0
2000,3,South America,El Bordo,1,1,1,2,Armed Assault,2,Government (General),5,Firearms,0.0,0.0
2000,3,South America,Medellin,1,1,1,2,Armed Assault,4,Military,5,Firearms,2.0,10.0
2000,3,South America,Cali,1,1,1,2,Armed Assault,4,Military,5,Firearms,0.0,1.0
2000,3,South America,Silvania,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2.0,4.0
2000,3,South America,Girardot,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1.0,30.0
2000,3,South America,Cachipay,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,4.0,14.0
2000,3,South America,Chiquinquira,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2.0,3.0
2000,3,South America,Bogota,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1.0,30.0
2000,3,South America,Roncesvalles,1,1,1,3,Bombing/Explosion,3,Police,6,Explosives,13.0,0.0
2000,3,South America,Rivera,1,1,1,1,Assassination,4,Military,5,Firearms,1.0,0.0
2000,3,South America,Cartagena,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,0.0
2000,3,South America,Mocoa district,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
2000,3,South America,Mocoa district,1,1,1,3,Bombing/Explosion,1,Business,6,Explosives,0.0,0.0
2000,3,South America,Sumapaz,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),5,Firearms,0.0,0.0
2000,3,South America,Chipaque,1,1,1,2,Armed Assault,14,Private Citizens & Property,5,Firearms,11.0,0.0
2000,3,South America,Florencia district,1,1,1,1,Assassination,2,Government (General),5,Firearms,7.0,0.0
2000,3,South America,Doncello district,1,1,1,1,Assassination,2,Government (General),5,Firearms,7.0,0.0
2001,3,South America,Jurado,1,1,1,1,Assassination,2,Government (General),5,Firearms,1.0,0.0
2001,3,South America,San Vicente district,1,1,1,4,Hijacking,6,Airports & Aircraft,5,Firearms,0.0,0.0
2001,3,South America,Saravena,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,1.0,2.0
2001,3,South America,Bogota,1,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,0.0,20.0
2001,3,South America,San Juan Nepomuceno,1,1,1,7,Facility/Infrastructure Attack,3,Police,5,Firearms,3.0,2.0
2001,3,South America,Cano La Pava,1,1,1,3,Bombing/Explosion,21,Utilities,6,Explosives,0.0,0.0
2001,3,South America,San Andres,1,1,1,3,Bombing/Explosion,19,Transportation,6,Explosives,0.0,0.0
2001,3,South America,San Juan de Arama district,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0.0,0.0
2001,3,South America,Santa Maria,1,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,0.0,3.0
